country,countryEn,year,page,rank,region,regionEn,cages,countryflag,countryflagEn,data
Mexique,Mexico,2078,27.48734474182129,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2078,27.07997131347656,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2078,24.58636093139648,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2078,19.27611541748047,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2079,19.56049346923828,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2079,15.04051780700684,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2079,14.90761375427246,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2079,14.78766345977783,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2079,14.19134330749512,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2079,14.17068099975586,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2079,13.71489143371582,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2079,13.46070671081543,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Turquie,Türkiye,2079,11.95140266418457,9,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Japon,Japan,2079,11.59881401062012,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2079,11.18866729736328,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2079,8.048527717590332,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2079,48.30067443847656,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2079,37.41461563110352,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2079,37.28007507324219,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2079,34.3031120300293,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2079,31.16078567504883,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2079,30.37053680419922,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2079,29.73237419128418,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2079,29.4379768371582,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2079,27.8288516998291,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2079,27.19741630554199,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2079,24.90219306945801,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2079,19.52547454833984,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2080,19.48356246948242,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2080,15.11718845367432,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2080,14.8973274230957,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2080,14.79542922973633,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2080,14.20273780822754,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2080,14.10454845428467,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2080,13.74915599822998,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2080,13.49704456329346,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Turquie,Türkiye,2080,11.93780994415283,9,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Japon,Japan,2080,11.66637325286865,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2080,11.22760200500488,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2080,8.135607719421387,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2080,48.51198959350586,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2080,37.51031112670898,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2080,37.39028930664063,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2080,34.7026252746582,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2080,31.37561225891113,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2080,30.31623077392578,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2080,29.797119140625,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2080,29.58415985107422,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2080,28.13717651367188,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2080,27.31521224975586,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2080,25.24133682250977,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2080,19.78346252441406,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2081,19.40307235717773,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2081,15.18011665344238,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2081,14.88254737854004,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2081,14.79363632202148,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2081,14.20800018310547,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2081,14.0408296585083,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2081,13.77420043945313,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2081,13.53927993774414,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Turquie,Türkiye,2081,11.92043304443359,9,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Japon,Japan,2081,11.7245512008667,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2081,11.25951194763184,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2081,8.216707229614258,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2081,48.69992828369141,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2081,37.60796356201172,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2081,37.49114990234375,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2081,35.09107971191406,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2081,31.58368110656738,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2081,30.30517768859863,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2081,29.89026641845703,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2081,29.75642395019531,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2081,28.41249847412109,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2081,27.42099761962891,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2081,25.58158874511719,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2081,20.04319000244141,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2082,19.31634902954102,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2082,15.22722244262695,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2082,14.86298370361328,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2082,14.78251266479492,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2082,14.20799827575684,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2082,13.98024368286133,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2082,13.78675079345703,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2082,13.58532905578613,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Turquie,Türkiye,2082,11.89845752716064,9,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Japon,Japan,2082,11.77354431152344,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2082,11.28383541107178,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2082,8.291572570800781,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2082,48.78544616699219,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2082,37.68611145019531,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2082,37.58216857910156,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2082,35.45893859863281,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2082,31.79988861083984,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2082,30.31271362304688,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2082,30.00203323364258,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2082,29.91030311584473,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2082,28.66236114501953,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2082,27.50818061828613,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2082,25.85736465454102,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2082,20.31121253967285,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2083,19.22546005249023,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2083,15.25664138793945,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2083,14.83840084075928,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2083,14.76202964782715,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2083,14.20361995697021,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2083,13.92121315002441,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2083,13.78457736968994,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2083,13.6329231262207,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Turquie,Türkiye,2083,11.87125968933105,9,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Japon,Japan,2083,11.81225967407227,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2083,11.30070781707764,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2083,8.360352516174316,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2083,48.75944900512695,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2083,37.74519729614258,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2083,37.64444351196289,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2083,35.79616928100586,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2083,32.01257705688477,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2083,30.32951545715332,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2083,30.11586570739746,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2083,29.99418067932129,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2083,28.90024948120117,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2083,27.57747840881348,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2083,26.05701637268066,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2083,20.58087730407715,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2084,19.13139724731445,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2084,15.26687335968018,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2084,14.80971336364746,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2084,14.73146438598633,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2084,14.1929235458374,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2084,13.86376476287842,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2084,13.76797580718994,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2084,13.68034744262695,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Japon,Japan,2084,11.83925342559814,9,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Turquie,Türkiye,2084,11.83870983123779,10,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Italie,Italy,2084,11.30960178375244,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2084,8.422515869140625,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2084,48.65126800537109,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2084,37.77795028686523,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2084,37.67223358154297,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Turquie,Türkiye,2084,36.09029388427734,4,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2084,32.20888519287109,5,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Portugal,Portugal,2084,30.36074829101563,6,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2084,30.22675323486328,7,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2084,30.07584953308105,8,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Mexique,Mexico,2084,29.13900566101074,9,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Etats-Unis,United States of America,2084,27.6334400177002,10,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2084,26.20537948608398,11,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Israel,Israel,2084,20.8350658416748,12,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Israel,Israel,2085,19.03298759460449,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Russie,Russian Federation,2085,15.25690269470215,2,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
Etats-Unis,United States of America,2085,14.77665710449219,3,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
France,France,2085,14.69120407104492,4,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Portugal,Portugal,2085,14.17635726928711,5,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Mexique,Mexico,2085,13.80796432495117,6,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Irlande,Ireland,2085,13.73761367797852,7,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Allemagne,Germany,2085,13.72585487365723,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Japon,Japan,2085,11.8546085357666,9,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Turquie,Türkiye,2085,11.7995777130127,10,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Italie,Italy,2085,11.31019401550293,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Corée du Sud,Republic of Korea,2085,8.477533340454102,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Corée du Sud,Republic of Korea,2085,48.45305633544922,1,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2085,37.78719711303711,2,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2085,37.67881774902344,3,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
