popname,annee,edv,pays,sexe,index,flag,maxEdv,minEdv
ESP,2001,76.290001,Espagne,Hommes,4,🇪🇸,78.010002,74.269997
ESP,2002,76.389999,Espagne,Hommes,4,🇪🇸,78.279999,74.349998
ESP,2003,76.419998,Espagne,Hommes,4,🇪🇸,78.32,74.529999
ESP,2004,76.980003,Espagne,Hommes,4,🇪🇸,78.610001,74.959999
ESP,2005,77.019997,Espagne,Hommes,4,🇪🇸,78.5,74.949997
ESP,2006,77.690002,Espagne,Hommes,4,🇪🇸,78.919998,75.230003
ESP,2007,77.75,Espagne,Hommes,4,🇪🇸,79.099998,75.510002
ESP,2008,78.18,Espagne,Hommes,4,🇪🇸,79.209999,75.639999
ESP,2009,78.57,Espagne,Hommes,4,🇪🇸,79.510002,76.010002
ESP,2010,78.970001,Espagne,Hommes,4,🇪🇸,79.540001,76.239998
ESP,2011,79.220001,Espagne,Hommes,4,🇪🇸,79.800003,76.32
ESP,2012,79.279999,Espagne,Hommes,4,🇪🇸,79.910004,76.440002
ESP,2013,79.82,Espagne,Hommes,4,🇪🇸,80.199997,76.440002
ESP,2014,80,Espagne,Hommes,4,🇪🇸,80.489998,76.489998
ESP,2015,79.809998,Espagne,Hommes,4,🇪🇸,80.720001,76.330002
ESP,2016,80.169998,Espagne,Hommes,4,🇪🇸,80.93,76.230003
ESP,2017,80.239998,Espagne,Hommes,4,🇪🇸,81.059998,76.18
ESP,2018,80.339996,Espagne,Hommes,4,🇪🇸,81.220001,76.330002
ESP,2019,80.730003,Espagne,Hommes,4,🇪🇸,81.370003,76.459999
ESP,2020,79.470001,Espagne,Hommes,4,🇪🇸,81.580002,74.360001
ESP,2021,80.150002,Espagne,Hommes,4,🇪🇸,81.480003,73.650002
ESP,2022,80.32,Espagne,Hommes,4,🇪🇸,81.360001,74.919998
ESP,2023,81.07,Espagne,Hommes,4,🇪🇸,81.589996,75.989998
USA,1950,71.010002,Etats-Unis,Femmes,1,🇺🇸,72.440002,60.880001
USA,1951,71.220001,Etats-Unis,Femmes,1,🇺🇸,72.699997,62.610001
USA,1952,71.5,Etats-Unis,Femmes,1,🇺🇸,73.290001,64.669998
USA,1953,71.910004,Etats-Unis,Femmes,1,🇺🇸,73.400002,65.07
USA,1954,72.699997,Etats-Unis,Femmes,1,🇺🇸,73.870003,66.57
USA,1955,72.800003,Etats-Unis,Femmes,1,🇺🇸,74.150002,67.769997
USA,1956,72.949997,Etats-Unis,Femmes,1,🇺🇸,74.400002,67.669998
USA,1957,72.739998,Etats-Unis,Femmes,1,🇺🇸,74.269997,67.620003
USA,1958,73,Etats-Unis,Femmes,1,🇺🇸,74.800003,69.309998
USA,1959,73.309998,Etats-Unis,Femmes,1,🇺🇸,75.199997,69.790001
USA,1960,73.300003,Etats-Unis,Femmes,1,🇺🇸,74.879997,70.139999
USA,1961,73.709999,Etats-Unis,Femmes,1,🇺🇸,75.379997,70.830002
USA,1962,73.589996,Etats-Unis,Femmes,1,🇺🇸,75.419998,71.139999
USA,1963,73.5,Etats-Unis,Femmes,1,🇺🇸,75.610001,72.050003
USA,1964,73.809998,Etats-Unis,Femmes,1,🇺🇸,75.870003,72.760002
USA,1965,73.93,Etats-Unis,Femmes,1,🇺🇸,76.080002,72.849998
USA,1966,73.970001,Etats-Unis,Femmes,1,🇺🇸,76.459999,73.650002
USA,1967,74.330002,Etats-Unis,Femmes,1,🇺🇸,76.550003,73.82
USA,1968,74.080002,Etats-Unis,Femmes,1,🇺🇸,76.389999,73.730003
USA,1969,74.400002,Etats-Unis,Femmes,1,🇺🇸,76.629997,73.860001
USA,1970,74.650002,Etats-Unis,Femmes,1,🇺🇸,77.209999,74.540001
USA,1971,74.980003,Etats-Unis,Femmes,1,🇺🇸,77.389999,74.559998
USA,1972,75.110001,Etats-Unis,Femmes,1,🇺🇸,77.529999,75.07
USA,1973,75.32,Etats-Unis,Femmes,1,🇺🇸,77.720001,75.120003
USA,1974,75.849998,Etats-Unis,Femmes,1,🇺🇸,77.900002,75.449997
USA,1975,76.459999,Etats-Unis,Femmes,1,🇺🇸,77.949997,75.709999
USA,1976,76.68,Etats-Unis,Femmes,1,🇺🇸,77.959999,75.68
USA,1977,77.089996,Etats-Unis,Femmes,1,🇺🇸,78.57,76.139999
USA,1978,77.230003,Etats-Unis,Femmes,1,🇺🇸,78.690002,76.07
USA,1979,77.660004,Etats-Unis,Femmes,1,🇺🇸,78.760002,76.190002
USA,1980,77.480003,Etats-Unis,Femmes,1,🇺🇸,78.849998,76.57
USA,1981,77.800003,Etats-Unis,Femmes,1,🇺🇸,79.160004,76.879997
USA,1982,78.080002,Etats-Unis,Femmes,1,🇺🇸,79.730003,76.940002
USA,1983,78.089996,Etats-Unis,Femmes,1,🇺🇸,79.830002,77.220001
USA,1984,78.169998,Etats-Unis,Femmes,1,🇺🇸,80.260002,77.550003
USA,1985,78.18,Etats-Unis,Femmes,1,🇺🇸,80.550003,77.360001
USA,1986,78.269997,Etats-Unis,Femmes,1,🇺🇸,80.980003,77.529999
USA,1987,78.360001,Etats-Unis,Femmes,1,🇺🇸,81.43,77.790001
USA,1988,78.309998,Etats-Unis,Femmes,1,🇺🇸,81.330002,77.639999
USA,1989,78.559998,Etats-Unis,Femmes,1,🇺🇸,81.800003,77.760002
USA,1990,78.849998,Etats-Unis,Femmes,1,🇺🇸,81.860001,77.730003
USA,1991,78.970001,Etats-Unis,Femmes,1,🇺🇸,82.169998,77.980003
USA,1992,79.18,Etats-Unis,Femmes,1,🇺🇸,82.290001,77.970001
USA,1993,78.940002,Etats-Unis,Femmes,1,🇺🇸,82.449997,77.769997
USA,1994,79.059998,Etats-Unis,Femmes,1,🇺🇸,82.900002,78.099998
USA,1995,79.080002,Etats-Unis,Femmes,1,🇺🇸,82.779999,77.839996
USA,1996,79.220001,Etats-Unis,Femmes,1,🇺🇸,83.5,78.260002
USA,1997,79.379997,Etats-Unis,Femmes,1,🇺🇸,83.730003,78.470001
USA,1998,79.43,Etats-Unis,Femmes,1,🇺🇸,83.919998,78.889999
USA,1999,79.349998,Etats-Unis,Femmes,1,🇺🇸,83.919998,78.889999
USA,2000,79.43,Etats-Unis,Femmes,1,🇺🇸,84.519997,79.120003
USA,2001,79.519997,Etats-Unis,Femmes,1,🇺🇸,84.849998,79.220001
USA,2002,79.580002,Etats-Unis,Femmes,1,🇺🇸,85.150002,79.339996
USA,2003,79.699997,Etats-Unis,Femmes,1,🇺🇸,85.25,79.699997
USA,2004,80.059998,Etats-Unis,Femmes,1,🇺🇸,85.5,80.059998
USA,2005,80.07,Etats-Unis,Femmes,1,🇺🇸,85.419998,80.07
USA,2006,80.330002,Etats-Unis,Femmes,1,🇺🇸,85.699997,80.330002
USA,2007,80.559998,Etats-Unis,Femmes,1,🇺🇸,85.879997,80.529999
USA,2008,80.589996,Etats-Unis,Femmes,1,🇺🇸,85.959999,80.589996
USA,2009,80.910004,Etats-Unis,Femmes,1,🇺🇸,86.339996,80.910004
USA,2010,81.07,Etats-Unis,Femmes,1,🇺🇸,86.25,81.07
USA,2011,81.080002,Etats-Unis,Femmes,1,🇺🇸,85.860001,81.080002
USA,2012,81.190002,Etats-Unis,Femmes,1,🇺🇸,86.370003,81.190002
USA,2013,81.190002,Etats-Unis,Femmes,1,🇺🇸,86.559998,81.190002
USA,2014,81.269997,Etats-Unis,Femmes,1,🇺🇸,86.769997,81.269997
USA,2015,81.139999,Etats-Unis,Femmes,1,🇺🇸,86.980003,81.139999
USA,2016,81.18,Etats-Unis,Femmes,1,🇺🇸,87.129997,81.18
USA,2017,81.18,Etats-Unis,Femmes,1,🇺🇸,87.269997,81.18
USA,2018,81.339996,Etats-Unis,Femmes,1,🇺🇸,87.32,81.339996
USA,2019,81.480003,Etats-Unis,Femmes,1,🇺🇸,87.449997,81.480003
USA,2020,79.900002,Etats-Unis,Femmes,1,🇺🇸,87.75,79.900002
USA,2021,79.419998,Etats-Unis,Femmes,1,🇺🇸,87.610001,79.419998
USA,2022,80.300003,Etats-Unis,Femmes,1,🇺🇸,87.120003,80.300003
USA,2023,81.199997,Etats-Unis,Femmes,1,🇺🇸,87.18,81.199997
USA,1950,65.400002,Etats-Unis,Hommes,1,🇺🇸,69.849998,57.57
USA,1951,65.410004,Etats-Unis,Hommes,1,🇺🇸,70.040001,59.099998
USA,1952,65.540001,Etats-Unis,Hommes,1,🇺🇸,70.419998,61.259998
USA,1953,65.800003,Etats-Unis,Hommes,1,🇺🇸,70.43,61.540001
USA,1954,66.57,Etats-Unis,Hommes,1,🇺🇸,70.860001,62.470001
USA,1955,66.580002,Etats-Unis,Hommes,1,🇺🇸,71.050003,63.619999
USA,1956,66.610001,Etats-Unis,Hommes,1,🇺🇸,70.959999,63.43
USA,1957,66.360001,Etats-Unis,Hommes,1,🇺🇸,70.75,63.27
USA,1958,66.599998,Etats-Unis,Hommes,1,🇺🇸,71.529999,64.75
USA,1959,66.75,Etats-Unis,Hommes,1,🇺🇸,71.580002,65.120003
USA,1960,66.620003,Etats-Unis,Hommes,1,🇺🇸,71.239998,65.300003
USA,1961,67.040001,Etats-Unis,Hommes,1,🇺🇸,71.639999,65.910004
USA,1962,66.879997,Etats-Unis,Hommes,1,🇺🇸,71.360001,66.199997
USA,1963,66.629997,Etats-Unis,Hommes,1,🇺🇸,71.529999,66.550003
USA,1964,66.82,Etats-Unis,Hommes,1,🇺🇸,71.620003,66.82
USA,1965,66.800003,Etats-Unis,Hommes,1,🇺🇸,71.739998,66.800003
USA,1966,66.690002,Etats-Unis,Hommes,1,🇺🇸,71.839996,66.690002
USA,1967,66.940002,Etats-Unis,Hommes,1,🇺🇸,71.849998,66.940002
USA,1968,66.550003,Etats-Unis,Hommes,1,🇺🇸,71.709999,66.550003
USA,1969,66.769997,Etats-Unis,Hommes,1,🇺🇸,71.709999,66.769997
USA,1970,67.019997,Etats-Unis,Hommes,1,🇺🇸,72.230003,67.019997
USA,1971,67.389999,Etats-Unis,Hommes,1,🇺🇸,71.970001,67.389999
USA,1972,67.419998,Etats-Unis,Hommes,1,🇺🇸,72.029999,67.419998
USA,1973,67.620003,Etats-Unis,Hommes,1,🇺🇸,72.160004,67.620003
USA,1974,68.18,Etats-Unis,Hommes,1,🇺🇸,72.199997,68.18
USA,1975,68.720001,Etats-Unis,Hommes,1,🇺🇸,72.169998,68.720001
USA,1976,69.080002,Etats-Unis,Hommes,1,🇺🇸,72.160004,69.080002
USA,1977,69.410004,Etats-Unis,Hommes,1,🇺🇸,72.669998,69.410004
USA,1978,69.620003,Etats-Unis,Hommes,1,🇺🇸,72.959999,69.620003
USA,1979,70.010002,Etats-Unis,Hommes,1,🇺🇸,73.43,70.010002
USA,1980,69.980003,Etats-Unis,Hommes,1,🇺🇸,73.379997,69.980003
USA,1981,70.410004,Etats-Unis,Hommes,1,🇺🇸,73.809998,70.370003
USA,1982,70.800003,Etats-Unis,Hommes,1,🇺🇸,74.260002,70.709999
USA,1983,70.970001,Etats-Unis,Hommes,1,🇺🇸,74.239998,70.730003
USA,1984,71.120003,Etats-Unis,Hommes,1,🇺🇸,74.599998,71.120003
USA,1985,71.080002,Etats-Unis,Hommes,1,🇺🇸,74.889999,71.080002
USA,1986,71.139999,Etats-Unis,Hommes,1,🇺🇸,75.269997,71.139999
USA,1987,71.309998,Etats-Unis,Hommes,1,🇺🇸,75.650002,71.309998
USA,1988,71.32,Etats-Unis,Hommes,1,🇺🇸,75.589996,71.32
USA,1989,71.599998,Etats-Unis,Hommes,1,🇺🇸,75.970001,71.599998
USA,1990,71.849998,Etats-Unis,Hommes,1,🇺🇸,75.940002,71.849998
USA,1991,72.029999,Etats-Unis,Hommes,1,🇺🇸,76.160004,72.029999
USA,1992,72.32,Etats-Unis,Hommes,1,🇺🇸,76.129997,72.32
USA,1993,72.169998,Etats-Unis,Hommes,1,🇺🇸,76.269997,72.169998
USA,1994,72.389999,Etats-Unis,Hommes,1,🇺🇸,76.589996,72.389999
USA,1995,72.589996,Etats-Unis,Hommes,1,🇺🇸,76.410004,72.589996
USA,1996,73.07,Etats-Unis,Hommes,1,🇺🇸,77.029999,73.059998
USA,1997,73.540001,Etats-Unis,Hommes,1,🇺🇸,77.239998,73.540001
USA,1998,73.809998,Etats-Unis,Hommes,1,🇺🇸,77.209999,73.809998
USA,1999,73.919998,Etats-Unis,Hommes,1,🇺🇸,77.169998,73.919998
USA,2000,74.120003,Etats-Unis,Hommes,1,🇺🇸,77.68,74.120003
USA,2001,74.269997,Etats-Unis,Hommes,1,🇺🇸,78.010002,74.269997
USA,2002,74.349998,Etats-Unis,Hommes,1,🇺🇸,78.279999,74.349998
USA,2003,74.529999,Etats-Unis,Hommes,1,🇺🇸,78.32,74.529999
USA,2004,74.959999,Etats-Unis,Hommes,1,🇺🇸,78.610001,74.959999
USA,2005,74.949997,Etats-Unis,Hommes,1,🇺🇸,78.5,74.949997
USA,2006,75.230003,Etats-Unis,Hommes,1,🇺🇸,78.919998,75.230003
USA,2007,75.510002,Etats-Unis,Hommes,1,🇺🇸,79.099998,75.510002
USA,2008,75.639999,Etats-Unis,Hommes,1,🇺🇸,79.209999,75.639999
USA,2009,76.010002,Etats-Unis,Hommes,1,🇺🇸,79.510002,76.010002
USA,2010,76.239998,Etats-Unis,Hommes,1,🇺🇸,79.540001,76.239998
USA,2011,76.32,Etats-Unis,Hommes,1,🇺🇸,79.800003,76.32
USA,2012,76.440002,Etats-Unis,Hommes,1,🇺🇸,79.910004,76.440002
USA,2013,76.440002,Etats-Unis,Hommes,1,🇺🇸,80.199997,76.440002
USA,2014,76.489998,Etats-Unis,Hommes,1,🇺🇸,80.489998,76.489998
USA,2015,76.330002,Etats-Unis,Hommes,1,🇺🇸,80.720001,76.330002
USA,2016,76.230003,Etats-Unis,Hommes,1,🇺🇸,80.93,76.230003
USA,2017,76.18,Etats-Unis,Hommes,1,🇺🇸,81.059998,76.18
USA,2018,76.330002,Etats-Unis,Hommes,1,🇺🇸,81.220001,76.330002
USA,2019,76.459999,Etats-Unis,Hommes,1,🇺🇸,81.370003,76.459999
USA,2020,74.360001,Etats-Unis,Hommes,1,🇺🇸,81.580002,74.360001
USA,2021,73.650002,Etats-Unis,Hommes,1,🇺🇸,81.480003,73.650002
USA,2022,74.919998,Etats-Unis,Hommes,1,🇺🇸,81.360001,74.919998
USA,2023,75.989998,Etats-Unis,Hommes,1,🇺🇸,81.589996,75.989998
FRATNP,1950,69.190002,France,Femmes,10,🇫🇷,72.440002,60.880001
FRATNP,1951,68.900002,France,Femmes,10,🇫🇷,72.699997,62.610001
FRATNP,1952,70.220001,France,Femmes,10,🇫🇷,73.290001,64.669998
FRATNP,1953,70.230003,France,Femmes,10,🇫🇷,73.400002,65.07
FRATNP,1954,71.209999,France,Femmes,10,🇫🇷,73.870003,66.57
FRATNP,1955,71.540001,France,Femmes,10,🇫🇷,74.150002,67.769997
FRATNP,1956,71.669998,France,Femmes,10,🇫🇷,74.400002,67.669998
FRATNP,1957,72.209999,France,Femmes,10,🇫🇷,74.269997,67.620003
FRATNP,1958,73.230003,France,Femmes,10,🇫🇷,74.800003,69.309998
FRATNP,1959,73.360001,France,Femmes,10,🇫🇷,75.199997,69.790001
FRATNP,1960,73.610001,France,Femmes,10,🇫🇷,74.879997,70.139999
FRATNP,1961,74.370003,France,Femmes,10,🇫🇷,75.379997,70.830002
FRATNP,1962,73.900002,France,Femmes,10,🇫🇷,75.419998,71.139999
FRATNP,1963,73.809998,France,Femmes,10,🇫🇷,75.610001,72.050003
FRATNP,1964,74.82,France,Femmes,10,🇫🇷,75.870003,72.760002
FRATNP,1965,74.720001,France,Femmes,10,🇫🇷,76.080002,72.849998
FRATNP,1966,75.18,France,Femmes,10,🇫🇷,76.459999,73.650002
FRATNP,1967,75.199997,France,Femmes,10,🇫🇷,76.550003,73.82
FRATNP,1968,75.220001,France,Femmes,10,🇫🇷,76.389999,73.730003
FRATNP,1969,75.050003,France,Femmes,10,🇫🇷,76.629997,73.860001
FRATNP,1970,75.809998,France,Femmes,10,🇫🇷,77.209999,74.540001
FRATNP,1971,75.879997,France,Femmes,10,🇫🇷,77.389999,74.559998
FRATNP,1972,76.190002,France,Femmes,10,🇫🇷,77.529999,75.07
FRATNP,1973,76.32,France,Femmes,10,🇫🇷,77.720001,75.120003
FRATNP,1974,76.75,France,Femmes,10,🇫🇷,77.900002,75.449997
FRATNP,1975,76.870003,France,Femmes,10,🇫🇷,77.949997,75.709999
FRATNP,1976,77.199997,France,Femmes,10,🇫🇷,77.959999,75.68
FRATNP,1977,77.839996,France,Femmes,10,🇫🇷,78.57,76.139999
FRATNP,1978,77.959999,France,Femmes,10,🇫🇷,78.690002,76.07
FRATNP,1979,78.279999,France,Femmes,10,🇫🇷,78.760002,76.190002
FRATNP,1980,78.400002,France,Femmes,10,🇫🇷,78.849998,76.57
FRATNP,1981,78.5,France,Femmes,10,🇫🇷,79.160004,76.879997
FRATNP,1982,78.889999,France,Femmes,10,🇫🇷,79.730003,76.940002
FRATNP,1983,78.82,France,Femmes,10,🇫🇷,79.830002,77.220001
FRATNP,1984,79.349998,France,Femmes,10,🇫🇷,80.260002,77.550003
FRATNP,1985,79.449997,France,Femmes,10,🇫🇷,80.550003,77.360001
FRATNP,1986,79.709999,France,Femmes,10,🇫🇷,80.980003,77.529999
FRATNP,1987,80.290001,France,Femmes,10,🇫🇷,81.43,77.790001
FRATNP,1988,80.480003,France,Femmes,10,🇫🇷,81.330002,77.639999
FRATNP,1989,80.660004,France,Femmes,10,🇫🇷,81.800003,77.760002
FRATNP,1990,80.970001,France,Femmes,10,🇫🇷,81.860001,77.730003
FRATNP,1991,81.169998,France,Femmes,10,🇫🇷,82.169998,77.980003
FRATNP,1992,81.449997,France,Femmes,10,🇫🇷,82.290001,77.970001
FRATNP,1993,81.459999,France,Femmes,10,🇫🇷,82.449997,77.769997
FRATNP,1994,81.879997,France,Femmes,10,🇫🇷,82.900002,78.099998
FRATNP,1995,81.900002,France,Femmes,10,🇫🇷,82.779999,77.839996
FRATNP,1996,82.050003,France,Femmes,10,🇫🇷,83.5,78.260002
FRATNP,1997,82.300003,France,Femmes,10,🇫🇷,83.730003,78.470001
FRATNP,1998,82.410004,France,Femmes,10,🇫🇷,83.919998,78.889999
FRATNP,1999,82.510002,France,Femmes,10,🇫🇷,83.919998,78.889999
FRATNP,2000,82.800003,France,Femmes,10,🇫🇷,84.519997,79.120003
FRATNP,2001,82.940002,France,Femmes,10,🇫🇷,84.849998,79.220001
FRATNP,2002,83.040001,France,Femmes,10,🇫🇷,85.150002,79.339996
FRATNP,2003,82.949997,France,Femmes,10,🇫🇷,85.25,79.699997
FRATNP,2004,83.870003,France,Femmes,10,🇫🇷,85.5,80.059998
FRATNP,2005,83.830002,France,Femmes,10,🇫🇷,85.419998,80.07
FRATNP,2006,84.190002,France,Femmes,10,🇫🇷,85.699997,80.330002
FRATNP,2007,84.400002,France,Femmes,10,🇫🇷,85.879997,80.529999
FRATNP,2008,84.349998,France,Femmes,10,🇫🇷,85.959999,80.589996
FRATNP,2009,84.440002,France,Femmes,10,🇫🇷,86.339996,80.910004
FRATNP,2010,84.68,France,Femmes,10,🇫🇷,86.25,81.07
FRATNP,2011,85.010002,France,Femmes,10,🇫🇷,85.860001,81.080002
FRATNP,2012,84.870003,France,Femmes,10,🇫🇷,86.370003,81.190002
FRATNP,2013,85.059998,France,Femmes,10,🇫🇷,86.559998,81.190002
FRATNP,2014,85.459999,France,Femmes,10,🇫🇷,86.769997,81.269997
FRATNP,2015,85.169998,France,Femmes,10,🇫🇷,86.980003,81.139999
FRATNP,2016,85.360001,France,Femmes,10,🇫🇷,87.129997,81.18
FRATNP,2017,85.32,France,Femmes,10,🇫🇷,87.269997,81.18
FRATNP,2018,85.459999,France,Femmes,10,🇫🇷,87.32,81.339996
FRATNP,2019,85.589996,France,Femmes,10,🇫🇷,87.449997,81.480003
FRATNP,2020,85.150002,France,Femmes,10,🇫🇷,87.75,79.900002
FRATNP,2021,85.309998,France,Femmes,10,🇫🇷,87.610001,79.419998
FRATNP,2022,85.169998,France,Femmes,10,🇫🇷,87.120003,80.300003
FRATNP,1950,63.43,France,Hommes,10,🇫🇷,69.849998,57.57
FRATNP,1951,63.169998,France,Hommes,10,🇫🇷,70.040001,59.099998
FRATNP,1952,64.410004,France,Hommes,10,🇫🇷,70.419998,61.259998
FRATNP,1953,64.290001,France,Hommes,10,🇫🇷,70.43,61.540001
FRATNP,1954,65.029999,France,Hommes,10,🇫🇷,70.860001,62.470001
FRATNP,1955,65.230003,France,Hommes,10,🇫🇷,71.050003,63.619999
FRATNP,1956,65.169998,France,Hommes,10,🇫🇷,70.959999,63.43
FRATNP,1957,65.489998,France,Hommes,10,🇫🇷,70.75,63.27
FRATNP,1958,66.849998,France,Hommes,10,🇫🇷,71.529999,64.75
FRATNP,1959,66.860001,France,Hommes,10,🇫🇷,71.580002,65.120003
FRATNP,1960,67.019997,France,Hommes,10,🇫🇷,71.239998,65.300003
FRATNP,1961,67.459999,France,Hommes,10,🇫🇷,71.639999,65.910004
FRATNP,1962,66.989998,France,Hommes,10,🇫🇷,71.360001,66.199997
FRATNP,1963,66.809998,France,Hommes,10,🇫🇷,71.529999,66.550003
FRATNP,1964,67.68,France,Hommes,10,🇫🇷,71.620003,66.82
FRATNP,1965,67.470001,France,Hommes,10,🇫🇷,71.739998,66.800003
FRATNP,1966,67.82,France,Hommes,10,🇫🇷,71.839996,66.690002
FRATNP,1967,67.790001,France,Hommes,10,🇫🇷,71.849998,66.940002
FRATNP,1968,67.760002,France,Hommes,10,🇫🇷,71.709999,66.550003
FRATNP,1969,67.410004,France,Hommes,10,🇫🇷,71.709999,66.769997
FRATNP,1970,68.370003,France,Hommes,10,🇫🇷,72.230003,67.019997
FRATNP,1971,68.309998,France,Hommes,10,🇫🇷,71.970001,67.389999
FRATNP,1972,68.480003,France,Hommes,10,🇫🇷,72.029999,67.419998
FRATNP,1973,68.690002,France,Hommes,10,🇫🇷,72.160004,67.620003
FRATNP,1974,68.93,France,Hommes,10,🇫🇷,72.199997,68.18
FRATNP,1975,69.019997,France,Hommes,10,🇫🇷,72.169998,68.720001
FRATNP,1976,69.150002,France,Hommes,10,🇫🇷,72.160004,69.080002
FRATNP,1977,69.699997,France,Hommes,10,🇫🇷,72.669998,69.410004
FRATNP,1978,69.82,France,Hommes,10,🇫🇷,72.959999,69.620003
FRATNP,1979,70.050003,France,Hommes,10,🇫🇷,73.43,70.010002
FRATNP,1980,70.150002,France,Hommes,10,🇫🇷,73.379997,69.980003
FRATNP,1981,70.370003,France,Hommes,10,🇫🇷,73.809998,70.370003
FRATNP,1982,70.709999,France,Hommes,10,🇫🇷,74.260002,70.709999
FRATNP,1983,70.730003,France,Hommes,10,🇫🇷,74.239998,70.730003
FRATNP,1984,71.139999,France,Hommes,10,🇫🇷,74.599998,71.120003
FRATNP,1985,71.239998,France,Hommes,10,🇫🇷,74.889999,71.080002
FRATNP,1986,71.5,France,Hommes,10,🇫🇷,75.269997,71.139999
FRATNP,1987,72.029999,France,Hommes,10,🇫🇷,75.650002,71.309998
FRATNP,1988,72.32,France,Hommes,10,🇫🇷,75.589996,71.32
FRATNP,1989,72.449997,France,Hommes,10,🇫🇷,75.970001,71.599998
FRATNP,1990,72.720001,France,Hommes,10,🇫🇷,75.940002,71.849998
FRATNP,1991,72.879997,France,Hommes,10,🇫🇷,76.160004,72.029999
FRATNP,1992,73.150002,France,Hommes,10,🇫🇷,76.129997,72.32
FRATNP,1993,73.25,France,Hommes,10,🇫🇷,76.269997,72.169998
FRATNP,1994,73.639999,France,Hommes,10,🇫🇷,76.589996,72.389999
FRATNP,1995,73.830002,France,Hommes,10,🇫🇷,76.410004,72.589996
FRATNP,1996,74.059998,France,Hommes,10,🇫🇷,77.029999,73.059998
FRATNP,1997,74.510002,France,Hommes,10,🇫🇷,77.239998,73.540001
FRATNP,1998,74.720001,France,Hommes,10,🇫🇷,77.209999,73.809998
FRATNP,1999,74.940002,France,Hommes,10,🇫🇷,77.169998,73.919998
FRATNP,2000,75.239998,France,Hommes,10,🇫🇷,77.68,74.120003
FRATNP,2001,75.43,France,Hommes,10,🇫🇷,78.010002,74.269997
FRATNP,2002,75.699997,France,Hommes,10,🇫🇷,78.279999,74.349998
FRATNP,2003,75.809998,France,Hommes,10,🇫🇷,78.32,74.529999
FRATNP,2004,76.669998,France,Hommes,10,🇫🇷,78.610001,74.959999
FRATNP,2005,76.720001,France,Hommes,10,🇫🇷,78.5,74.949997
FRATNP,2006,77.160004,France,Hommes,10,🇫🇷,78.919998,75.230003
FRATNP,2007,77.379997,France,Hommes,10,🇫🇷,79.099998,75.510002
FRATNP,2008,77.589996,France,Hommes,10,🇫🇷,79.209999,75.639999
FRATNP,2009,77.739998,France,Hommes,10,🇫🇷,79.510002,76.010002
FRATNP,2010,78,France,Hommes,10,🇫🇷,79.540001,76.239998
FRATNP,2011,78.400002,France,Hommes,10,🇫🇷,79.800003,76.32
FRATNP,2012,78.459999,France,Hommes,10,🇫🇷,79.910004,76.440002
FRATNP,2013,78.730003,France,Hommes,10,🇫🇷,80.199997,76.440002
FRATNP,2014,79.239998,France,Hommes,10,🇫🇷,80.489998,76.489998
FRATNP,2015,78.989998,France,Hommes,10,🇫🇷,80.720001,76.330002
FRATNP,2016,79.290001,France,Hommes,10,🇫🇷,80.93,76.230003
FRATNP,2017,79.419998,France,Hommes,10,🇫🇷,81.059998,76.18
FRATNP,2018,79.540001,France,Hommes,10,🇫🇷,81.220001,76.330002
FRATNP,2019,79.75,France,Hommes,10,🇫🇷,81.370003,76.459999
FRATNP,2020,79.18,France,Hommes,10,🇫🇷,81.580002,74.360001
FRATNP,2021,79.260002,France,Hommes,10,🇫🇷,81.480003,73.650002
FRATNP,2022,79.360001,France,Hommes,10,🇫🇷,81.360001,74.919998
ITA,1950,67.43,Italie,Femmes,6,🇮🇹,72.440002,60.880001
ITA,1951,67.050003,Italie,Femmes,6,🇮🇹,72.699997,62.610001
ITA,1952,67.690002,Italie,Femmes,6,🇮🇹,73.290001,64.669998
ITA,1953,68.389999,Italie,Femmes,6,🇮🇹,73.400002,65.07
ITA,1954,69.879997,Italie,Femmes,6,🇮🇹,73.870003,66.57
ITA,1955,70.360001,Italie,Femmes,6,🇮🇹,74.150002,67.769997
ITA,1956,69.809998,Italie,Femmes,6,🇮🇹,74.400002,67.669998
ITA,1957,70.089996,Italie,Femmes,6,🇮🇹,74.269997,67.620003
ITA,1958,71.18,Italie,Femmes,6,🇮🇹,74.800003,69.309998
ITA,1959,71.639999,Italie,Femmes,6,🇮🇹,75.199997,69.790001
ITA,1960,71.690002,Italie,Femmes,6,🇮🇹,74.879997,70.139999
ITA,1961,72.449997,Italie,Femmes,6,🇮🇹,75.379997,70.830002
ITA,1962,71.879997,Italie,Femmes,6,🇮🇹,75.419998,71.139999
ITA,1963,72.050003,Italie,Femmes,6,🇮🇹,75.610001,72.050003
ITA,1964,73.169998,Italie,Femmes,6,🇮🇹,75.870003,72.760002
ITA,1965,73.050003,Italie,Femmes,6,🇮🇹,76.080002,72.849998
ITA,1966,73.809998,Italie,Femmes,6,🇮🇹,76.459999,73.650002
ITA,1967,73.82,Italie,Femmes,6,🇮🇹,76.550003,73.82
ITA,1968,73.730003,Italie,Femmes,6,🇮🇹,76.389999,73.730003
ITA,1969,73.860001,Italie,Femmes,6,🇮🇹,76.629997,73.860001
ITA,1970,74.540001,Italie,Femmes,6,🇮🇹,77.209999,74.540001
ITA,1971,74.870003,Italie,Femmes,6,🇮🇹,77.389999,74.559998
ITA,1972,75.199997,Italie,Femmes,6,🇮🇹,77.529999,75.07
ITA,1973,75.120003,Italie,Femmes,6,🇮🇹,77.720001,75.120003
